,brand,model,tag,target,grade,frequency
442,joyoung/九阳, JYL-C012,服务,卖家,1,1.0
443,joyoung/九阳, JYL-C012,服务,卖家,1,1.0
444,joyoung/九阳, JYL-C012,服务,卖家,1,1.0
445,joyoung/九阳, JYL-C012,款式,外观,1,1.0
446,joyoung/九阳, JYL-C012,款式,外观,1,2.0
447,joyoung/九阳, JYL-C012,款式,外观,1,1.0
448,joyoung/九阳, JYL-C012,质量,挺好,1,3.0
449,joyoung/九阳, JYL-C012,质量,挺好,1,1.0
450,joyoung/九阳, JYL-C012,质量,挺好,1,8.0
451,joyoung/九阳, JYL-C012,质量,挺好,1,1.0
452,joyoung/九阳, JYL-C012,质量,挺好,1,1.0
453,joyoung/九阳, JYL-C012,质量,挺好,1,1.0
454,joyoung/九阳, JYL-C012,质量,挺好,0,1.0
455,joyoung/九阳, JYL-C012,质量,刀头,1,1.0
456,joyoung/九阳, JYL-C012,功能,功能,1,7.0
457,joyoung/九阳, JYL-C012,功能,功能,0,1.0
458,joyoung/九阳, JYL-C012,功能,功能,1,1.0
459,joyoung/九阳, JYL-C012,功能,功能,1,1.0
460,joyoung/九阳, JYL-C012,价格,价钱,1,1.0
461,joyoung/九阳, JYL-C012,功能,功率,1,1.0
462,joyoung/九阳, JYL-C012,质量,开关,1,1.0
463,joyoung/九阳, JYL-C012,功能,榨汁,1,1.0
464,joyoung/九阳, JYL-C012,功能,水果,1,1.0
465,joyoung/九阳, JYL-C012,功能,榨汁机,1,2.0
466,joyoung/九阳, JYL-C012,功能,榨汁机,1,1.0
467,joyoung/九阳, JYL-C012,功能,榨汁机,1,1.0
468,joyoung/九阳, JYL-C012,服务,好评,1,2.0
469,joyoung/九阳, JYL-C012,服务,好评,1,1.0
470,joyoung/九阳, JYL-C012,质量,噪音,1,3.0
471,joyoung/九阳, JYL-C012,功能,豆浆,1,1.0
472,joyoung/九阳, JYL-C012,功能,豆浆,1,1.0
473,joyoung/九阳, JYL-C012,服务,果泥,1,1.0
474,joyoung/九阳, JYL-C012,服务,售后服务,1,1.0
475,joyoung/九阳, JYL-C012,服务,客户,1,1.0
476,joyoung/九阳, JYL-C012,功能,冰糖,1,1.0
477,joyoung/九阳, JYL-C012,功能,用途,1,1.0
478,joyoung/九阳, JYL-C012,适用人群,妈妈,1,1.0
479,joyoung/九阳, JYL-C012,功能,苹果泥,1,2.0
480,joyoung/九阳, JYL-C012,功能,果汁机,1,1.0
481,joyoung/九阳, JYL-C012,功能,小帮手,1,1.0
482,joyoung/九阳, JYL-C012,服务,店家,1,1.0
483,joyoung/九阳, JYL-C012,功能,电子版,1,1.0
484,joyoung/九阳, JYL-C012,款式,分量,1,1.0
485,joyoung/九阳, JYL-C012,款式,外形,1,1.0
486,joyoung/九阳, JYL-C012,功能,苹果,-1,1.0
487,joyoung/九阳, JYL-C012,功能,芝麻,0,1.0
488,joyoung/九阳, JYL-C012,功能,核桃,0,1.0
489,joyoung/九阳, JYL-C012,质量,安全性,1,1.0
490,joyoung/九阳, JYL-C012,质量,安全性,1,1.0
491,joyoung/九阳, JYL-C012,适用人群,老板,1,1.0
492,joyoung/九阳, JYL-C012,使用场景,星期,1,1.0
493,joyoung/九阳, JYL-C012,功能,黑芝麻,0,1.0
494,joyoung/九阳, JYL-C012,服务,专柜,1,1.0
495,joyoung/九阳, JYL-C012,服务,实体店,1,1.0
496,joyoung/九阳, JYL-C012,款式,外表,1,1.0
497,joyoung/九阳, JYL-C012,质量,安全措施,1,1.0
498,joyoung/九阳, JYL-C012,价格,价格便宜,1,2.0
499,joyoung/九阳, JYL-C012,适用人群,老人,1,1.0
500,joyoung/九阳, JYL-C012,品牌,商家,1,1.0
501,joyoung/九阳, JYL-C012,功能,西瓜汁,1,1.0
502,joyoung/九阳, JYL-C012,服务,买家,-1,1.0
503,joyoung/九阳, JYL-C012,品牌,九阳,1,1.0
504,joyoung/九阳, JYL-C012,品牌,九阳,1,1.0
505,joyoung/九阳, JYL-C012,功能,转数,1,1.0
506,joyoung/九阳, JYL-C012,适用人群,爸妈,1,1.0
507,joyoung/九阳, JYL-C012,功能,食物,1,1.0
508,joyoung/九阳, JYL-C012,功能,食物,1,1.0
509,joyoung/九阳, JYL-C012,功能,胡萝卜汁,1,1.0
510,joyoung/九阳, JYL-C012,品牌,品牌,1,1.0
511,joyoung/九阳, JYL-C012,质量,商品,1,1.0
512,joyoung/九阳, JYL-C012,质量,声音,1,1.0
513,joyoung/九阳, JYL-C012,质量,声音,1,1.0
514,joyoung/九阳, JYL-C012,质量,货品,1,1.0
515,joyoung/九阳, JYL-C012,服务,客服,1,1.0
516,joyoung/九阳, JYL-C012,质量,噪音,-1,1.0
517,joyoung/九阳, JYL-C012,质量,质量,1,1.0
518,joyoung/九阳, JYL-C012,质量,质量,1,2.0
519,joyoung/九阳, JYL-C012,质量,声音,1,1.0
520,joyoung/九阳, JYL-C012,质量,声音,-1,1.0
521,joyoung/九阳, JYL-C012,质量,声音,1,1.0
522,joyoung/九阳, JYL-C012,服务,态度,1,1.0
523,joyoung/九阳, JYL-C012,服务,卖家,1,1.0
524,joyoung/九阳, JYL-C012,物流,物流,1,1.0
525,joyoung/九阳, JYL-C012,使用场景,家人,1,1.0
526,joyoung/九阳, JYL-C012,功能,功率,1,1.0
527,joyoung/九阳, JYL-C012,品牌,正品,1,1.0
528,joyoung/九阳, JYL-C012,适用人群,宝贝,1,1.0
529,joyoung/九阳, JYL-D020,物流,物流,1,1.0
530,joyoung/九阳, JYL-D020,物流,物流,1,1.0
531,joyoung/九阳, JYL-D020,功能,功能,-1,1.0
532,joyoung/九阳, JYL-D020,功能,功能,1,1.0
533,joyoung/九阳, JYL-D020,质量,声音,1,2.0
534,joyoung/九阳, JYL-D020,质量,声音,-1,3.0
535,joyoung/九阳, JYL-D020,质量,噪音,1,2.0
536,joyoung/九阳, JYL-D020,质量,噪音,-1,2.0
537,joyoung/九阳, JYL-D020,服务,客服,1,1.0
538,joyoung/九阳, JYL-D020,服务,客服,1,1.0
539,joyoung/九阳, JYL-D020,适用人群,宝贝,1,1.0
540,joyoung/九阳, JYL-D020,适用人群,宝贝,1,2.0
541,joyoung/九阳, JYL-D020,适用人群,宝贝,1,1.0
542,joyoung/九阳, JYL-D020,适用人群,宝贝,1,1.0
543,joyoung/九阳, JYL-D020,价格,价格,1,1.0
544,joyoung/九阳, JYL-D020,价格,价格,1,1.0
545,joyoung/九阳, JYL-D020,服务,卖家,1,2.0
546,joyoung/九阳, JYL-D020,服务,卖家,1,1.0
547,joyoung/九阳, JYL-D020,质量,质量,1,2.0
548,joyoung/九阳, JYL-D020,质量,质量,1,2.0
549,joyoung/九阳, JYL-D020,功能,绞肉,1,2.0
550,joyoung/九阳, JYL-D020,价格,性价比,1,1.0
551,joyoung/九阳, JYL-D020,服务,态度,1,2.0
552,joyoung/九阳, JYL-D020,服务,服务态度,1,1.0
553,joyoung/九阳, JYL-D020,质量,挺好,1,1.0
554,joyoung/九阳, JYL-D020,服务,包装,1,2.0
555,joyoung/九阳, JYL-D020,服务,信誉,1,1.0
556,joyoung/九阳, JYL-D020,质量,岁数,1,1.0
557,joyoung/九阳, JYL-D020,质量,塑料味,-1,1.0
558,joyoung/九阳, JYL-D020,功能,食物,1,1.0
559,joyoung/九阳, JYL-D020,款式,款式,1,1.0
560,joyoung/九阳, JYL-D020,服务,售后服务,1,1.0
561,joyoung/九阳, JYL-D020,质量,声音,1,13.0
562,joyoung/九阳, JYL-D020,质量,声音,1,1.0
563,joyoung/九阳, JYL-D020,服务,客服,1,1.0
564,joyoung/九阳, JYL-D020,服务,客服,1,3.0
565,joyoung/九阳, JYL-D020,功能,榨汁机,1,2.0
566,joyoung/九阳, JYL-D020,服务,服务态度,1,2.0
567,joyoung/九阳, JYL-D020,服务,服务态度,1,3.0
568,joyoung/九阳, JYL-D020,服务,服务态度,1,1.0
569,joyoung/九阳, JYL-D020,服务,态度,1,4.0
570,joyoung/九阳, JYL-D020,功能,功能,1,6.0
571,joyoung/九阳, JYL-D020,功能,功能,1,1.0
572,joyoung/九阳, JYL-D020,功能,功能,1,2.0
573,joyoung/九阳, JYL-D020,功能,功能,0,2.0
574,joyoung/九阳, JYL-D020,功能,功能,1,1.0
575,joyoung/九阳, JYL-D020,功能,功能,1,4.0
576,joyoung/九阳, JYL-D020,功能,功能,1,2.0
577,joyoung/九阳, JYL-D020,功能,功能,1,1.0
578,joyoung/九阳, JYL-D020,质量,质量,1,8.0
579,joyoung/九阳, JYL-D020,质量,质量,1,1.0
580,joyoung/九阳, JYL-D020,质量,质量,1,1.0
581,joyoung/九阳, JYL-D020,质量,质量,1,1.0
582,joyoung/九阳, JYL-D020,款式,外观,1,1.0
583,joyoung/九阳, JYL-D020,款式,外观,1,1.0
584,joyoung/九阳, JYL-D020,适用人群,宝贝,1,3.0
585,joyoung/九阳, JYL-D020,适用人群,宝贝,1,1.0
586,joyoung/九阳, JYL-D020,功能,转速,1,1.0
587,joyoung/九阳, JYL-D020,物流,物流,1,4.0
588,joyoung/九阳, JYL-D020,物流,物流,-1,1.0
589,joyoung/九阳, JYL-D020,物流,物流,1,1.0
590,joyoung/九阳, JYL-D020,功能,速度快,1,1.0
591,joyoung/九阳, JYL-D020,服务,包装,-1,1.0
592,joyoung/九阳, JYL-D020,服务,包装,1,1.0
593,joyoung/九阳, JYL-D020,服务,包装,1,1.0
594,joyoung/九阳, JYL-D020,服务,包装,1,1.0
595,joyoung/九阳, JYL-D020,价格,价格,1,3.0
596,joyoung/九阳, JYL-D020,价格,价格,1,1.0
597,joyoung/九阳, JYL-D020,价格,价格,1,1.0
598,joyoung/九阳, JYL-D020,价格,价格,1,2.0
599,joyoung/九阳, JYL-D020,价格,性价比,0,1.0
600,joyoung/九阳, JYL-D020,价格,性价比,1,1.0
601,joyoung/九阳, JYL-D020,功能,绞肉,1,1.0
602,joyoung/九阳, JYL-D020,功能,绞肉,1,1.0
603,joyoung/九阳, JYL-D020,功能,绞肉,1,1.0
604,joyoung/九阳, JYL-D020,功能,胡萝卜汁,1,1.0
605,joyoung/九阳, JYL-D020,功能,榨汁,1,1.0
606,joyoung/九阳, JYL-D020,功能,榨汁,1,1.0
607,joyoung/九阳, JYL-D020,质量,挺好,1,1.0
608,joyoung/九阳, JYL-D020,质量,挺好,1,1.0
609,joyoung/九阳, JYL-D020,功能,果汁,1,2.0
610,joyoung/九阳, JYL-D020,功能,果汁,1,1.0
611,joyoung/九阳, JYL-D020,价格,价位,1,1.0
612,joyoung/九阳, JYL-D020,服务,卖家,1,1.0
613,joyoung/九阳, JYL-D020,适用人群,妈妈,1,1.0
614,joyoung/九阳, JYL-D020,款式,外形,1,1.0
615,joyoung/九阳, JYL-D020,质量,商品,1,1.0
616,joyoung/九阳, JYL-D020,功能,碎肉,-1,1.0
617,joyoung/九阳, JYL-D020,功能,紫薯,0,1.0
618,joyoung/九阳, JYL-D020,质量,黄豆,1,1.0
619,joyoung/九阳, JYL-D020,功能,白芝麻,0,1.0
620,joyoung/九阳, JYL-D020,质量,塑料杯,1,1.0
621,joyoung/九阳, JYL-D020,功能,使用性,1,1.0
622,joyoung/九阳, JYL-D020,质量,挺厚,1,1.0
623,joyoung/九阳, JYL-D020,款式,机身,1,1.0
624,joyoung/九阳, JYL-D020,功能,蛋清,1,1.0
625,joyoung/九阳, JYL-D020,功能,菜泥,1,1.0
626,joyoung/九阳, JYL-D020,品牌,大品牌,1,1.0
627,joyoung/九阳, JYL-D020,质量,异味,1,1.0
628,joyoung/九阳, JYL-D020,款式,外观,1,1.0
629,joyoung/九阳, JYL-D020,款式,外观,1,1.0
630,joyoung/九阳, JYL-D020,质量,噪音,1,2.0
631,joyoung/九阳, JYL-D020,功能,功能,1,2.0
632,joyoung/九阳, JYL-D020,功能,功能,1,1.0
633,joyoung/九阳, JYL-D020,品牌,品牌,-1,1.0
634,joyoung/九阳, JYL-D020,物流,物流,1,1.0
635,joyoung/九阳, JYL-D020,物流,物流,1,1.0
636,joyoung/九阳, JYL-D020,物流,物流,-1,1.0
637,joyoung/九阳, JYL-D020,服务,服务态度,1,2.0
638,joyoung/九阳, JYL-D020,服务,服务态度,1,4.0
639,joyoung/九阳, JYL-D020,质量,声音,-1,1.0
640,joyoung/九阳, JYL-D020,质量,声音,1,1.0
641,joyoung/九阳, JYL-D020,质量,质量,1,1.0
642,joyoung/九阳, JYL-D020,质量,质量,1,3.0
643,joyoung/九阳, JYL-D020,质量,质量,1,2.0
644,joyoung/九阳, JYL-D020,适用人群,宝贝,1,2.0
645,joyoung/九阳, JYL-D020,适用人群,宝贝,1,1.0
646,joyoung/九阳, JYL-D020,功能,土豆丝,1,1.0
647,joyoung/九阳, JYL-D020,功能,土豆泥,1,1.0
648,joyoung/九阳, JYL-D020,服务,客服,1,1.0
649,joyoung/九阳, JYL-D020,服务,客服,1,1.0
650,joyoung/九阳, JYL-D020,服务,包装,1,1.0
651,joyoung/九阳, JYL-D020,服务,包装,1,1.0
652,joyoung/九阳, JYL-D020,服务,包装,1,1.0
653,joyoung/九阳, JYL-D020,功能,西瓜,1,1.0
654,joyoung/九阳, JYL-D020,价格,性价比,1,1.0
655,joyoung/九阳, JYL-D020,功能,果汁,1,1.0
656,joyoung/九阳, JYL-D020,价格,价格,1,1.0
657,joyoung/九阳, JYL-D020,服务,服务态度,1,1.0
658,joyoung/九阳, JYL-D020,质量,质量,1,1.0
659,joyoung/九阳, JYL-D020,功能,功能,0,1.0
660,joyoung/九阳, JYL-D020,功能,功能,1,1.0
661,joyoung/九阳, JYL-D020,物流,物流,1,1.0
662,joyoung/九阳, JYL-D020,服务,淘宝,1,1.0
663,joyoung/九阳, JYL-D020,款式,塑料,-1,1.0
664,joyoung/九阳, JYL-D020,功能,豆渣,1,1.0
665,joyoung/九阳, JYL-D020,质量,塑料味,-1,1.0
666,philips/飞利浦, HR1608,物流,物流,1,1.0
667,philips/飞利浦, HR1608,功能,功能,-1,1.0
668,philips/飞利浦, HR1608,适用人群,孩子,1,1.0
669,philips/飞利浦, HR1608,功能,省时省力,1,1.0
670,philips/飞利浦, HR1608,质量,噪音,1,1.0
671,philips/飞利浦, HR1608,服务,包装,1,1.0
672,philips/飞利浦, HR1608,物流,物流,1,1.0
673,philips/飞利浦, HR1608,价格,价格便宜,1,1.0
674,philips/飞利浦, HR1608,价格,性价比,0,1.0
675,dark horse/黑马,KM-699,质量,质量,1,1.0
676,joyoung/九阳, JYL-C020E,质量,质量,1,3.0
677,joyoung/九阳, JYL-C020E,质量,质量,0,1.0
678,joyoung/九阳, JYL-C020E,质量,质量,1,2.0
679,joyoung/九阳, JYL-C020E,质量,质量,1,1.0
680,joyoung/九阳, JYL-C020E,服务,包装,1,1.0
681,joyoung/九阳, JYL-C020E,质量,声音,1,7.0
682,joyoung/九阳, JYL-C020E,质量,声音,-1,4.0
683,joyoung/九阳, JYL-C020E,质量,声音,0,1.0
684,joyoung/九阳, JYL-C020E,质量,声音,-1,2.0
685,joyoung/九阳, JYL-C020E,物流,物流,1,5.0
686,joyoung/九阳, JYL-C020E,物流,物流,1,2.0
687,joyoung/九阳, JYL-C020E,功能,绞肉,1,1.0
688,joyoung/九阳, JYL-C020E,功能,果汁,1,1.0
689,joyoung/九阳, JYL-C020E,价格,性价比,-1,1.0
690,joyoung/九阳, JYL-C020E,适用人群,宝贝,1,5.0
691,joyoung/九阳, JYL-C020E,适用人群,宝贝,1,2.0
692,joyoung/九阳, JYL-C020E,适用人群,宝贝,1,1.0
693,joyoung/九阳, JYL-C020E,适用人群,宝贝,1,1.0
694,joyoung/九阳, JYL-C020E,服务,态度,1,2.0
695,joyoung/九阳, JYL-C020E,服务,态度,1,1.0
696,joyoung/九阳, JYL-C020E,服务,态度,1,1.0
697,joyoung/九阳, JYL-C020E,服务,态度,-1,1.0
698,joyoung/九阳, JYL-C020E,服务,态度,1,1.0
699,joyoung/九阳, JYL-C020E,服务,好评,1,2.0
700,joyoung/九阳, JYL-C020E,功能,功能,1,2.0
701,joyoung/九阳, JYL-C020E,服务,服务态度,1,1.0
702,joyoung/九阳, JYL-C020E,服务,服务态度,1,1.0
703,joyoung/九阳, JYL-C020E,价格,价格,1,1.0
704,joyoung/九阳, JYL-C020E,款式,外观,1,1.0
705,joyoung/九阳, JYL-C020E,服务,卖家,1,2.0
706,joyoung/九阳, JYL-C020E,服务,卖家,1,2.0
707,joyoung/九阳, JYL-C020E,适用人群,孩子,1,1.0
708,joyoung/九阳, JYL-C020E,质量,滤网,1,1.0
709,joyoung/九阳, JYL-C020E,功能,榨汁机,1,2.0
710,joyoung/九阳, JYL-C020E,功能,榨汁机,1,1.0
711,joyoung/九阳, JYL-C020E,功能,榨汁机,1,1.0
712,joyoung/九阳, JYL-C020E,功能,榨汁机,1,1.0
713,joyoung/九阳, JYL-C020E,价格,物超所值,1,1.0
714,joyoung/九阳, JYL-C020E,品牌,品牌,1,1.0
715,joyoung/九阳, JYL-C020E,活动,小东西,1,1.0
716,joyoung/九阳, JYL-C020E,功能,奶油,1,1.0
717,joyoung/九阳, JYL-C020E,款式,款式,1,1.0
718,joyoung/九阳, JYL-C020E,质量,声音,1,1.0
719,joyoung/九阳, JYL-C020E,服务,态度,-1,1.0
720,joyoung/九阳, JYL-C020E,质量,挺好,1,1.0
721,joyoung/九阳, JYL-C020E,适用人群,宝贝,1,1.0
722,joyoung/九阳, JYL-C020E,质量,声音,1,1.0
723,joyoung/九阳, JYL-C020E,质量,声音,1,2.0
724,joyoung/九阳, JYL-C020E,服务,包装,1,1.0
725,joyoung/九阳, JYL-C020E,服务,包装,1,1.0
726,joyoung/九阳, JYL-C020E,服务,包装,1,1.0
727,joyoung/九阳, JYL-C020E,适用人群,宝贝,1,1.0
728,joyoung/九阳, JYL-C020E,质量,质量,1,2.0
729,joyoung/九阳, JYL-C020E,质量,质量,-1,1.0
730,joyoung/九阳, JYL-C020E,质量,质量,1,1.0
731,joyoung/九阳, JYL-C020E,质量,质量,1,2.0
732,joyoung/九阳, JYL-C020E,功能,果汁,1,1.0
733,joyoung/九阳, JYL-C020E,功能,果汁,1,1.0
734,joyoung/九阳, JYL-C020E,功能,榨汁机,1,1.0
735,joyoung/九阳, JYL-C020E,款式,颜值,0,1.0
736,joyoung/九阳, JYL-C020E,适用人群,老板,1,1.0
737,joyoung/九阳, JYL-C020E,功能,流食,1,1.0
738,joyoung/九阳, JYL-C020E,服务,卖家,1,1.0
739,joyoung/九阳, JYL-C020E,物流,快递哥,1,1.0
740,joyoung/九阳, JYL-C020E,质量,质量,1,2.0
741,joyoung/九阳, JYL-C020E,质量,质量,1,5.0
742,joyoung/九阳, JYL-C020E,质量,质量,1,5.0
743,joyoung/九阳, JYL-C020E,服务,实体店,1,1.0
744,joyoung/九阳, JYL-C020E,质量,声音,1,13.0
745,joyoung/九阳, JYL-C020E,质量,声音,-1,2.0
746,joyoung/九阳, JYL-C020E,质量,声音,-1,1.0
747,joyoung/九阳, JYL-C020E,质量,声音,-1,5.0
748,joyoung/九阳, JYL-C020E,质量,声音,0,1.0
749,joyoung/九阳, JYL-C020E,质量,声音,0,1.0
750,joyoung/九阳, JYL-C020E,质量,声音,1,1.0
751,joyoung/九阳, JYL-C020E,服务,态度,1,1.0
752,joyoung/九阳, JYL-C020E,适用人群,宝贝,1,3.0
753,joyoung/九阳, JYL-C020E,适用人群,宝贝,1,2.0
754,joyoung/九阳, JYL-C020E,适用人群,宝贝,1,6.0
755,joyoung/九阳, JYL-C020E,适用人群,宝贝,1,1.0
756,joyoung/九阳, JYL-C020E,服务,包装,-1,1.0
757,joyoung/九阳, JYL-C020E,服务,包装,1,1.0
758,joyoung/九阳, JYL-C020E,服务,包装,1,1.0
759,joyoung/九阳, JYL-C020E,服务,包装,1,1.0
760,joyoung/九阳, JYL-C020E,功能,果汁,1,2.0
761,joyoung/九阳, JYL-C020E,价格,性价比,1,2.0
762,joyoung/九阳, JYL-C020E,价格,性价比,0,1.0
763,joyoung/九阳, JYL-C020E,物流,物流,1,4.0
764,joyoung/九阳, JYL-C020E,物流,物流,1,1.0
765,joyoung/九阳, JYL-C020E,质量,挺好,1,1.0
766,joyoung/九阳, JYL-C020E,质量,挺好,1,1.0
767,joyoung/九阳, JYL-C020E,质量,挺好,1,1.0
768,joyoung/九阳, JYL-C020E,质量,挺好,1,2.0
769,joyoung/九阳, JYL-C020E,质量,挺好,1,1.0
770,joyoung/九阳, JYL-C020E,功能,榨汁机,1,1.0
771,joyoung/九阳, JYL-C020E,功能,榨汁机,1,1.0
772,joyoung/九阳, JYL-C020E,功能,榨汁机,1,1.0
773,joyoung/九阳, JYL-C020E,质量,噪音,1,2.0
774,joyoung/九阳, JYL-C020E,款式,外观,1,1.0
775,joyoung/九阳, JYL-C020E,价格,价格,1,2.0
776,joyoung/九阳, JYL-C020E,价格,价格,1,2.0
777,joyoung/九阳, JYL-C020E,服务,服务态度,1,3.0
778,joyoung/九阳, JYL-C020E,功能,过滤网,1,1.0
779,joyoung/九阳, JYL-C020E,服务,好评,1,1.0
780,joyoung/九阳, JYL-C020E,服务,好评,1,2.0
781,joyoung/九阳, JYL-C020E,质量,实用性,-1,1.0
782,joyoung/九阳, JYL-C020E,功能,很给力,1,1.0
783,joyoung/九阳, JYL-C020E,服务,售后服务,1,1.0
784,joyoung/九阳, JYL-C020E,功能,水果,1,1.0
785,joyoung/九阳, JYL-C020E,服务,客服,1,1.0
786,joyoung/九阳, JYL-C020E,服务,客服,1,1.0
787,joyoung/九阳, JYL-C020E,服务,客服,1,1.0
788,joyoung/九阳, JYL-C020E,服务,客服,1,1.0
789,joyoung/九阳, JYL-C020E,服务,客服,1,1.0
790,joyoung/九阳, JYL-C020E,质量,底座,1,1.0
791,joyoung/九阳, JYL-C020E,功能,辅食,1,1.0
792,joyoung/九阳, JYL-C020E,服务,客户,1,1.0
793,joyoung/九阳, JYL-C020E,使用场景,家里,1,1.0
794,joyoung/九阳, JYL-C020E,质量,盖子,-1,1.0
795,joyoung/九阳, JYL-C020E,功能,西瓜汁,1,1.0
796,joyoung/九阳, JYL-C020E,适用人群,妈妈,1,1.0
797,joyoung/九阳, JYL-C020E,款式,款式,1,1.0
798,joyoung/九阳, JYL-C020E,功能,绞肉,1,1.0
799,joyoung/九阳, JYL-C020E,质量,零件,1,1.0
800,joyoung/九阳, JYL-C020E,功能,黑芝麻,1,1.0
801,joyoung/九阳, JYL-C020E,功能,果汁机,1,1.0
802,joyoung/九阳, JYL-C020E,功能,咖啡,1,1.0
803,joyoung/九阳, JYL-C020E,功能,蒜蓉,1,1.0
804,joyoung/九阳, JYL-C020E,价格,小贵,1,2.0
805,joyoung/九阳, JYL-C020E,适用人群,老婆,1,1.0
806,joyoung/九阳, JYL-C020E,功能,草莓汁,1,1.0
807,joyoung/九阳, JYL-C020E,质量,质量,1,1.0
808,joyoung/九阳, JYL-C020E,质量,质量,1,1.0
809,joyoung/九阳, JYL-C020E,质量,声音,1,1.0
810,joyoung/九阳, JYL-C020E,质量,声音,1,3.0
811,joyoung/九阳, JYL-C020E,服务,服务态度,1,1.0
812,joyoung/九阳, JYL-C020E,服务,服务态度,1,1.0
813,joyoung/九阳, JYL-C020E,适用人群,宝贝,1,1.0
814,joyoung/九阳, JYL-C020E,服务,态度,-1,1.0
815,joyoung/九阳, JYL-C020E,服务,态度,1,1.0
816,joyoung/九阳, JYL-C020E,质量,噪音,1,1.0
817,joyoung/九阳, JYL-C020E,质量,噪音,-1,1.0
818,joyoung/九阳, JYL-C020E,适用人群,老妈,1,1.0
819,joyoung/九阳, JYL-C020E,服务,箱子,-1,1.0
820,joyoung/九阳, JYL-C020E,服务,包装,1,1.0
821,joyoung/九阳, JYL-C020E,服务,包装,1,1.0
822,joyoung/九阳, JYL-C020E,款式,颜值,1,1.0
823,joyoung/九阳, JYL-C020E,质量,声音,1,60.0
824,joyoung/九阳, JYL-C020E,质量,声音,-1,6.0
825,joyoung/九阳, JYL-C020E,质量,声音,1,4.0
826,joyoung/九阳, JYL-C020E,质量,声音,1,1.0
827,joyoung/九阳, JYL-C020E,质量,声音,1,1.0
828,joyoung/九阳, JYL-C020E,质量,声音,1,2.0
829,joyoung/九阳, JYL-C020E,质量,声音,1,2.0
830,joyoung/九阳, JYL-C020E,质量,声音,-1,1.0
831,joyoung/九阳, JYL-C020E,质量,声音,1,1.0
832,joyoung/九阳, JYL-C020E,质量,声音,1,2.0
833,joyoung/九阳, JYL-C020E,质量,声音,0,1.0
834,joyoung/九阳, JYL-C020E,质量,声音,-1,1.0
835,joyoung/九阳, JYL-C020E,质量,挺好,1,2.0
836,joyoung/九阳, JYL-C020E,质量,挺好,1,5.0
837,joyoung/九阳, JYL-C020E,质量,挺好,1,2.0
838,joyoung/九阳, JYL-C020E,质量,挺好,1,1.0
839,joyoung/九阳, JYL-C020E,质量,挺好,1,1.0
840,joyoung/九阳, JYL-C020E,质量,挺好,1,1.0
841,joyoung/九阳, JYL-C020E,质量,挺好,1,1.0
842,joyoung/九阳, JYL-C020E,质量,挺好,1,2.0
843,joyoung/九阳, JYL-C020E,质量,挺好,1,1.0
844,joyoung/九阳, JYL-C020E,适用人群,宝贝,1,14.0
845,joyoung/九阳, JYL-C020E,适用人群,宝贝,1,7.0
846,joyoung/九阳, JYL-C020E,适用人群,宝贝,1,17.0
847,joyoung/九阳, JYL-C020E,适用人群,宝贝,1,2.0
848,joyoung/九阳, JYL-C020E,适用人群,宝贝,1,2.0
849,joyoung/九阳, JYL-C020E,适用人群,宝贝,1,1.0
850,joyoung/九阳, JYL-C020E,适用人群,宝贝,1,1.0
851,joyoung/九阳, JYL-C020E,适用人群,宝贝,1,1.0
852,joyoung/九阳, JYL-C020E,功能,苹果汁,1,1.0
853,joyoung/九阳, JYL-C020E,功能,过滤网,1,1.0
854,joyoung/九阳, JYL-C020E,功能,过滤网,1,1.0
855,joyoung/九阳, JYL-C020E,功能,过滤网,1,1.0
856,joyoung/九阳, JYL-C020E,质量,质量,1,17.0
857,joyoung/九阳, JYL-C020E,质量,质量,1,19.0
858,joyoung/九阳, JYL-C020E,质量,质量,-1,1.0
859,joyoung/九阳, JYL-C020E,质量,质量,1,13.0
860,joyoung/九阳, JYL-C020E,质量,质量,1,2.0
861,joyoung/九阳, JYL-C020E,质量,质量,-1,1.0
862,joyoung/九阳, JYL-C020E,质量,质量,-1,2.0
863,joyoung/九阳, JYL-C020E,质量,质量,1,1.0
864,joyoung/九阳, JYL-C020E,服务,包装,1,7.0
865,joyoung/九阳, JYL-C020E,服务,包装,1,7.0
866,joyoung/九阳, JYL-C020E,服务,包装,1,1.0
867,joyoung/九阳, JYL-C020E,服务,包装,1,3.0
868,joyoung/九阳, JYL-C020E,服务,包装,1,2.0
869,joyoung/九阳, JYL-C020E,服务,包装,1,2.0
870,joyoung/九阳, JYL-C020E,服务,包装,1,1.0
871,joyoung/九阳, JYL-C020E,服务,包装,1,1.0
